name,trace,lat,lng,country_id
Statesboro,Statesboro,32.4376,-81.775,840
Tyrone,Tyrone,33.4751,-84.5942,840
Dunwoody,Dunwoody,33.9418,-84.3123,840
Hartwell,Hartwell,34.3501,-82.9287,840
Centerville,Centerville,32.6341,-83.6854,840
Peachtree City,Peachtree City,33.3943,-84.5711,840
Calhoun,Calhoun,34.4925,-84.9394,840
Cornelia,Cornelia,34.5164,-83.5308,840
Locust Grove,Locust Grove,33.3439,-84.107,840
Carrollton,Carrollton,33.5819,-85.0837,840
Summerville,Summerville,34.4788,-85.3491,840
Alpharetta,Alpharetta,34.0704,-84.2739,840
Snellville,Snellville,33.856,-84.0039,840
Barnesville,Barnesville,33.0511,-84.1526,840
Duluth,Duluth,34.0054,-84.1493,840
Braselton,Braselton,34.1086,-83.8124,840
Loganville,Loganville,33.8353,-83.8957,840
Covington,Covington,33.6049,-83.8466,840
Marietta,Marietta,33.9532,-84.542,840
Augusta,Augusta,33.3644,-82.0708,840
Rome,Rome,34.2657,-85.1863,840
Woodstock,Woodstock,34.1027,-84.5092,840
Brookhaven,Brookhaven,33.8746,-84.3315,840
Savannah,Savannah,32.0282,-81.1784,840
Rockmart,Rockmart,34.0103,-85.0442,840
Jefferson,Jefferson,34.1368,-83.6022,840
Kennesaw,Kennesaw,34.0261,-84.6177,840
Commerce,Commerce,34.2129,-83.473,840
Hinesville,Hinesville,31.8269,-81.6216,840
Port Wentworth,Port Wentworth,32.1941,-81.1983,840
Jesup,Jesup,31.5991,-81.8898,840
Fairburn,Fairburn,33.5497,-84.5914,840
Folkston,Folkston,30.8392,-82.0072,840
Winder,Winder,33.9918,-83.7218,840
Dacula,Dacula,33.9812,-83.8936,840
Stockbridge,Stockbridge,33.5265,-84.2293,840
Fort Oglethorpe,Fort Oglethorpe,34.9318,-85.2461,840
Waycross,Waycross,31.211,-82.3578,840
Flowery Branch,Flowery Branch,34.1707,-83.9141,840
Auburn,Auburn,34.0151,-83.8316,840
Douglasville,Douglasville,33.7382,-84.7071,840
Americus,Americus,32.0737,-84.2248,840
Chamblee,Chamblee,33.8842,-84.3008,840
Decatur,Decatur,33.7711,-84.2968,840
Elberton,Elberton,34.1064,-82.8706,840
Union City,Union City,33.5939,-84.5629,840
Grovetown,Grovetown,33.4495,-82.2066,840
Monroe,Monroe,33.7997,-83.7155,840
Cordele,Cordele,31.9563,-83.7695,840
McDonough,McDonough,33.4399,-84.1507,840
Newnan,Newnan,33.3763,-84.7758,840
Powder Springs,Powder Springs,33.866,-84.6838,840
Fitzgerald,Fitzgerald,31.7135,-83.2515,840
Dublin,Dublin,32.5358,-82.9279,840
Bremen,Bremen,33.7089,-85.1493,840
Warner Robins,Warner Robins,32.5981,-83.6528,840
Dalton,Dalton,34.7688,-84.9711,840
Sandy Springs,Sandy Springs,33.9366,-84.3703,840
Jackson,Jackson,33.2913,-83.968,840
Holly Springs,Holly Springs,34.1678,-84.4856,840
Villa Rica,Villa Rica,33.7305,-84.9168,840
Rincon,Rincon,32.2936,-81.2357,840
Suwanee,Suwanee,34.0506,-84.0687,840
Thomson,Thomson,33.4666,-82.4993,840
La Grange,La Grange,33.0276,-85.0383,840
Forest Park,Forest Park,33.6209,-84.3592,840
Austell,Austell,33.8202,-84.6453,840
Dallas,Dallas,33.9153,-84.8416,840
Peachtree Corners,Peachtree Corners,33.9668,-84.2321,840
Baxley,Baxley,31.7652,-82.3512,840
Waynesboro,Waynesboro,33.0909,-82.0146,840
Montezuma,Montezuma,32.2997,-84.0246,840
Kingsland,Kingsland,30.8193,-81.7219,840
Douglas,Douglas,31.5074,-82.8543,840
Fayetteville,Fayetteville,33.4497,-84.4703,840
Doraville,Doraville,33.9072,-84.2711,840
Athens,Athens,33.9508,-83.3689,840
Cumming,Cumming,34.2068,-84.1339,840
Lovejoy,Lovejoy,33.4422,-84.3178,840
LaFayette,LaFayette,34.7088,-85.2815,840
Garden City,Garden City,32.0867,-81.1773,840
Hampton,Hampton,33.3834,-84.2853,840
Clarkston,Clarkston,33.8138,-84.2381,840
Smyrna,Smyrna,33.864,-84.5169,840
Albany,Albany,31.5776,-84.1762,840
Griffin,Griffin,33.2418,-84.2747,840
Conyers,Conyers,33.6645,-83.9967,840
Saint Marys,Saint Marys,30.7567,-81.5722,840
Stone Mountain,Stone Mountain,33.8037,-84.172,840
Lilburn,Lilburn,33.8887,-84.1379,840
Cartersville,Cartersville,34.1631,-84.8007,840
Dahlonega,Dahlonega,34.5303,-83.9796,840
Jasper,Jasper,34.4711,-84.4495,840
Cairo,Cairo,30.8789,-84.2051,840
Perry,Perry,32.4713,-83.7282,840
Gainesville,Gainesville,34.2903,-83.8299,840
East Point,East Point,33.6696,-84.47,840
College Park,College Park,33.6385,-84.4597,840
Brunswick,Brunswick,31.145,-81.474,840
Sandersville,Sandersville,32.9827,-82.8093,840
Columbus,Columbus,32.51,-84.8771,840
Forsyth,Forsyth,33.0347,-83.938,840
Cusseta,Cusseta,32.347,-84.787,840
Thomasville,Thomasville,30.8394,-83.9782,840
Tifton,Tifton,31.4624,-83.5205,840
Eastman,Eastman,32.1973,-83.1714,840
Lawrenceville,Lawrenceville,33.9524,-83.993,840
Bainbridge,Bainbridge,30.9046,-84.5722,840
Thomaston,Thomaston,32.8907,-84.3272,840
Camilla,Camilla,31.2337,-84.2088,840
Springfield,Springfield,32.3641,-81.3079,840
Milton,Milton,34.1353,-84.3138,840
Riverdale,Riverdale,33.5645,-84.4098,840
Adel,Adel,31.1316,-83.4249,840
Roswell,Roswell,34.0391,-84.3513,840
Hapeville,Hapeville,33.6609,-84.4093,840
Brownsburg,Brownsburg,39.833,-86.3828,840
Wabash,Wabash,40.8046,-85.831,840
Charlestown,Charlestown,38.427,-85.6677,840
Whitestown,Whitestown,39.9704,-86.3607,840
Batesville,Batesville,39.2974,-85.2139,840
Huntertown,Huntertown,41.2129,-85.1764,840
McCordsville,McCordsville,39.9036,-85.923,840
Goshen,Goshen,41.5741,-85.8304,840
Griffith,Griffith,41.5279,-87.424,840
Jeffersonville,Jeffersonville,38.3377,-85.7026,840
Lebanon,Lebanon,40.0318,-86.455,840
Hammond,Hammond,41.617,-87.4908,840
Terre Haute,Terre Haute,39.4654,-87.3763,840
Corydon,Corydon,38.2132,-86.1259,840
LaPorte,LaPorte,41.6077,-86.7137,840
Scottsburg,Scottsburg,38.6862,-85.7839,840
Munster,Munster,41.5468,-87.5037,840
Richmond,Richmond,39.8318,-84.8904,840
Gas City,Gas City,40.4897,-85.5984,840
Columbus,Columbus,39.2094,-85.9178,840
Seymour,Seymour,38.9474,-85.8914,840
South Bend,South Bend,41.6771,-86.269,840
West Lafayette,West Lafayette,40.4432,-86.9239,840
Dyer,Dyer,41.4977,-87.5088,840
Clinton,Clinton,39.6607,-87.4046,840
Greenfield,Greenfield,39.7937,-85.7739,840
Plainfield,Plainfield,39.7005,-86.3726,840
Syracuse,Syracuse,41.4215,-85.749,840
Columbia City,Columbia City,41.1611,-85.4854,840
Lowell,Lowell,41.2934,-87.4183,840
North Manchester,North Manchester,41.0044,-85.775,840
Bluffton,Bluffton,40.7426,-85.173,840
Monticello,Monticello,40.7455,-86.7668,840
Fort Wayne,Fort Wayne,41.0885,-85.1436,840
Avon,Avon,39.7604,-86.3916,840
Martinsville,Martinsville,39.4228,-86.4207,840
Bargersville,Bargersville,39.5414,-86.2004,840
Gary,Gary,41.5906,-87.3472,840
Frankfort,Frankfort,40.2799,-86.5181,840
Peru,Peru,40.7585,-86.0715,840
Ellettsville,Ellettsville,39.2308,-86.6221,840
Marion,Marion,40.5497,-85.66,840
Chesterton,Chesterton,41.5995,-87.0549,840
Westfield,Westfield,40.0314,-86.1539,840
Angola,Angola,41.6431,-85.005,840
Valparaiso,Valparaiso,41.4796,-87.0528,840
Huntington,Huntington,40.8812,-85.5062,840
Brazil,Brazil,39.5232,-87.1244,840
Winfield,Winfield,41.4097,-87.2623,840
Elkhart,Elkhart,41.6919,-85.962,840
Carmel,Carmel,39.9658,-86.1461,840
Huntingburg,Huntingburg,38.3009,-86.9625,840
Kokomo,Kokomo,40.464,-86.1277,840
Auburn,Auburn,41.3666,-85.0559,840
Crown Point,Crown Point,41.414,-87.3455,840
New Whiteland,New Whiteland,39.5618,-86.0994,840
Danville,Danville,39.7607,-86.5081,840
Connersville,Connersville,39.6582,-85.141,840
Decatur,Decatur,40.8301,-84.9281,840
Lafayette,Lafayette,40.399,-86.8592,840
Boonville,Boonville,38.0452,-87.2739,840
East Chicago,East Chicago,41.6487,-87.4531,840
Clarksville,Clarksville,38.3225,-85.7674,840
Tell City,Tell City,37.9528,-86.7596,840
Fishers,Fishers,39.959,-85.968,840
Bedford,Bedford,38.8602,-86.4895,840
Zionsville,Zionsville,39.999,-86.2921,840
Noblesville,Noblesville,40.0354,-86.0056,840
New Albany,New Albany,38.3078,-85.8242,840
Shelbyville,Shelbyville,39.5319,-85.7753,840
Rochester,Rochester,41.0591,-86.196,840
Yorktown,Yorktown,40.183,-85.5123,840
Crawfordsville,Crawfordsville,40.0433,-86.8966,840
Anderson,Anderson,40.0875,-85.6921,840
Evansville,Evansville,37.9882,-87.5339,840
Saint John,Saint John,41.4431,-87.469,840
Nappanee,Nappanee,41.4452,-85.9962,840
Sellersburg,Sellersburg,38.4029,-85.7705,840
Speedway,Speedway,39.7937,-86.2479,840
Logansport,Logansport,40.7502,-86.3559,840
Princeton,Princeton,38.3552,-87.5785,840
Winona Lake,Winona Lake,41.2167,-85.8106,840
Portage,Portage,41.5866,-87.1792,840
Westville,Westville,41.5381,-86.9054,840
Salem,Salem,38.6048,-86.0977,840
Cumberland,Cumberland,39.7852,-85.9498,840
Hartford City,Hartford City,40.4536,-85.3735,840
Mishawaka,Mishawaka,41.6733,-86.1667,840
Berne,Berne,40.6567,-84.9555,840
Tipton,Tipton,40.2818,-86.0424,840
Portland,Portland,40.4377,-84.9835,840
Vincennes,Vincennes,38.6759,-87.5102,840
North Vernon,North Vernon,39.0151,-85.6287,840
Bloomington,Bloomington,39.1637,-86.5257,840
Greenwood,Greenwood,39.6019,-86.1073,840
Alexandria,Alexandria,40.2583,-85.676,840
Lawrenceburg,Lawrenceburg,39.0989,-84.8713,840
Washington,Washington,38.6592,-87.1721,840
Jasper,Jasper,38.3936,-86.9405,840
Garrett,Garrett,41.3532,-85.1236,840
Greensburg,Greensburg,39.3515,-85.5024,840
Muncie,Muncie,40.1989,-85.395,840
Merrillville,Merrillville,41.4728,-87.3197,840
Beech Grove,Beech Grove,39.7153,-86.087,840
Mooresville,Mooresville,39.6038,-86.3677,840
Indianapolis,Indianapolis,39.7771,-86.1458,840
Michigan City,Michigan City,41.7098,-86.8705,840
Madison,Madison,38.758,-85.397,840
Rushville,Rushville,39.6154,-85.4464,840
Plymouth,Plymouth,41.3482,-86.3188,840
Cedar Lake,Cedar Lake,41.3693,-87.438,840
Greencastle,Greencastle,39.6431,-86.8419,840
Linton,Linton,39.0357,-87.1587,840
Lake Station,Lake Station,41.5729,-87.26,840
Lawrence,Lawrence,39.8674,-85.9904,840
Schererville,Schererville,41.487,-87.4444,840
Kendallville,Kendallville,41.4441,-85.2578,840
Hobart,Hobart,41.5139,-87.2728,840
Franklin,Franklin,39.4935,-86.0541,840
Highland,Highland,41.5484,-87.4587,840
Union City,Union City,40.1994,-84.8204,840
Mount Vernon,Mount Vernon,37.9364,-87.8955,840
Rensselaer,Rensselaer,40.9381,-87.1683,840
New Castle,New Castle,39.919,-85.3697,840
New Haven,New Haven,41.0669,-85.0282,840
Elwood,Elwood,40.2743,-85.8372,840
Warsaw,Warsaw,41.2443,-85.8479,840
Le Mars,Le Mars,42.7809,-96.1743,840
Pleasant Hill,Pleasant Hill,41.5857,-93.4998,840
Davenport,Davenport,41.5558,-90.6052,840
Winterset,Winterset,41.3456,-94.0136,840
Burlington,Burlington,40.8072,-91.1249,840
Sioux Center,Sioux Center,43.0746,-96.1707,840
Ankeny,Ankeny,41.7279,-93.6033,840
Charles City,Charles City,43.0644,-92.6745,840
Mount Pleasant,Mount Pleasant,40.9622,-91.5453,840
Spirit Lake,Spirit Lake,43.4177,-95.1109,840
Centerville,Centerville,40.7289,-92.8713,840
Nevada,Nevada,42.0185,-93.4637,840
Orange City,Orange City,43.0019,-96.0565,840
Waverly,Waverly,42.725,-92.4706,840
Newton,Newton,41.6965,-93.0405,840
Marshalltown,Marshalltown,42.0341,-92.9067,840
Washington,Washington,41.2982,-91.6928,840
Grinnell,Grinnell,41.7372,-92.7244,840
Dubuque,Dubuque,42.5007,-90.7064,840
Marion,Marion,42.0444,-91.5853,840
Creston,Creston,41.0597,-94.365,840
Iowa City,Iowa City,41.6558,-91.5304,840
Clinton,Clinton,41.8434,-90.2408,840
Knoxville,Knoxville,41.3188,-93.1024,840
Norwalk,Norwalk,41.4914,-93.6922,840
Shenandoah,Shenandoah,40.7583,-95.372,840
Algona,Algona,43.0743,-94.2302,840
Asbury,Asbury,42.5118,-90.7799,840
Clear Lake,Clear Lake,43.1346,-93.374,840
Webster City,Webster City,42.4623,-93.8167,840
Boone,Boone,42.0531,-93.8773,840
Ottumwa,Ottumwa,41.0196,-92.4186,840
Glenwood,Glenwood,41.0445,-95.7408,840
Johnston,Johnston,41.6856,-93.7173,840
Denison,Denison,42.016,-95.3528,840
Independence,Independence,42.4621,-91.903,840
Humboldt,Humboldt,42.7232,-94.2245,840
Indianola,Indianola,41.3624,-93.5659,840
Carroll,Carroll,42.0697,-94.8647,840
Keokuk,Keokuk,40.4096,-91.4031,840
Waterloo,Waterloo,42.492,-92.3522,840
Estherville,Estherville,43.3998,-94.8343,840
Decorah,Decorah,43.3018,-91.7849,840
North Liberty,North Liberty,41.744,-91.6107,840
Spencer,Spencer,43.1469,-95.1533,840
Oelwein,Oelwein,42.6714,-91.9132,840
Altoona,Altoona,41.6468,-93.4768,840
Bettendorf,Bettendorf,41.5656,-90.4764,840
Maquoketa,Maquoketa,42.0599,-90.665,840
Clive,Clive,41.6145,-93.7973,840
Grimes,Grimes,41.6776,-93.7946,840
Council Bluffs,Council Bluffs,41.2369,-95.8518,840
Des Moines,Des Moines,41.5725,-93.6104,840
Anamosa,Anamosa,42.1091,-91.2759,840
Clarinda,Clarinda,40.738,-95.034,840
Fort Madison,Fort Madison,40.6198,-91.352,840
Cedar Rapids,Cedar Rapids,41.9667,-91.6781,840
Mount Vernon,Mount Vernon,41.923,-91.4244,840
Perry,Perry,41.838,-94.094,840
Oskaloosa,Oskaloosa,41.2921,-92.6404,840
Sioux City,Sioux City,42.4959,-96.3901,840
Storm Lake,Storm Lake,42.6431,-95.197,840
Cedar Falls,Cedar Falls,42.5197,-92.4532,840
Waukee,Waukee,41.6002,-93.8702,840
Red Oak,Red Oak,41.0141,-95.2248,840
Fort Dodge,Fort Dodge,42.5098,-94.1751,840
Muscatine,Muscatine,41.4195,-91.068,840
Fairfield,Fairfield,41.0071,-91.9673,840
Pella,Pella,41.4051,-92.9178,840
Ames,Ames,42.0262,-93.6275,840
Eldridge,Eldridge,41.6394,-90.5805,840
Urbandale,Urbandale,41.639,-93.7814,840
Coralville,Coralville,41.699,-91.5968,840
Mason City,Mason City,43.1487,-93.1998,840
West Des Moines,West Des Moines,41.5527,-93.7803,840
Atlantic,Atlantic,41.3957,-95.0139,840
Bondurant,Bondurant,41.6986,-93.4546,840
Hiawatha,Hiawatha,42.0518,-91.6899,840
McAlester,McAlester,34.9262,-95.7698,840
Shawnee,Shawnee,35.3524,-96.9647,840
Skiatook,Skiatook,36.3693,-95.9815,840
Wagoner,Wagoner,35.9641,-95.3791,840
Broken Arrow,Broken Arrow,36.0367,-95.7808,840
Durant,Durant,33.9957,-96.3938,840
Midwest City,Midwest City,35.463,-97.371,840
Stillwater,Stillwater,36.1315,-97.074,840
Mustang,Mustang,35.3917,-97.7245,840
Blanchard,Blanchard,35.1523,-97.6612,840
Sand Springs,Sand Springs,36.1345,-96.1285,840
Sallisaw,Sallisaw,35.4609,-94.807,840
Guthrie,Guthrie,35.8428,-97.4358,840
Owasso,Owasso,36.2884,-95.8312,840
Tahlequah,Tahlequah,35.9116,-94.9773,840
Purcell,Purcell,35.018,-97.3747,840
Blackwell,Blackwell,36.8011,-97.3003,840
Edmond,Edmond,35.6689,-97.4159,840
Sapulpa,Sapulpa,36.009,-96.0983,840
Warr Acres,Warr Acres,35.5284,-97.6182,840
Duncan,Duncan,34.5425,-97.919,840
Idabel,Idabel,33.9041,-94.8294,840
Grove,Grove,36.5925,-94.7885,840
Alva,Alva,36.8011,-98.6679,840
Clinton,Clinton,35.5058,-98.9724,840
Collinsville,Collinsville,36.3725,-95.8596,840
Poteau,Poteau,35.0431,-94.6356,840
Henryetta,Henryetta,35.4421,-95.9848,840
Glenpool,Glenpool,35.9481,-96.0049,840
Pauls Valley,Pauls Valley,34.7236,-97.2291,840
Lawton,Lawton,34.6171,-98.4204,840
Oklahoma City,Oklahoma City,35.4677,-97.5138,840
Ardmore,Ardmore,34.1944,-97.1251,840
Claremore,Claremore,36.3143,-95.6101,840
Yukon,Yukon,35.5203,-97.7636,840
Bixby,Bixby,35.9454,-95.8773,840
Tulsa,Tulsa,36.1284,-95.9037,840
Noble,Noble,35.1385,-97.371,840
Muskogee,Muskogee,35.743,-95.3567,840
Moore,Moore,35.3294,-97.4758,840
Chickasha,Chickasha,35.041,-97.9472,840
Lone Grove,Lone Grove,34.1825,-97.2549,840
Seminole,Seminole,35.2345,-96.65,840
Catoosa,Catoosa,36.1832,-95.7663,840
Ponca City,Ponca City,36.7235,-97.0679,840
Del City,Del City,35.4483,-97.4408,840
Bethany,Bethany,35.5072,-97.6417,840
Choctaw,Choctaw,35.48,-97.2666,840
Elk City,Elk City,35.3849,-99.4333,840
Jenks,Jenks,35.998,-95.9737,840
Miami,Miami,36.8877,-94.8718,840
The Village,The Village,35.5706,-97.5567,840
El Reno,El Reno,35.543,-97.966,840
Tecumseh,Tecumseh,35.2639,-96.9338,840
Muldrow,Muldrow,35.404,-94.5969,840
Newcastle,Newcastle,35.2404,-97.5998,840
Coweta,Coweta,35.9676,-95.6538,840
Okmulgee,Okmulgee,35.6136,-96.0069,840
Enid,Enid,36.4061,-97.8701,840
Guymon,Guymon,36.6901,-101.4778,840
Piedmont,Piedmont,35.6784,-97.7528,840
Tuttle,Tuttle,35.3068,-97.7556,840
Altus,Altus,34.6566,-99.3051,840
Anadarko,Anadarko,35.0653,-98.244,840
Ada,Ada,34.7683,-96.6689,840
Norman,Norman,35.2335,-97.3471,840
Weatherford,Weatherford,35.5385,-98.6872,840
Holdenville,Holdenville,35.0836,-96.4004,840
Woodward,Woodward,36.4246,-99.4059,840
Cushing,Cushing,35.9797,-96.7603,840
Vinita,Vinita,36.6364,-95.177,840
Bartlesville,Bartlesville,36.7356,-95.9451,840
Scottsdale,Scottsdale,33.6872,-111.865,840
Flagstaff,Flagstaff,35.1867,-111.6175,840
Nogales,Nogales,31.3624,-110.9336,840
Tolleson,Tolleson,33.4484,-112.2561,840
Oro Valley,Oro Valley,32.4226,-110.9767,840
El Mirage,El Mirage,33.5906,-112.3271,840
Guadalupe,Guadalupe,33.3665,-111.9633,840
Queen Creek,Queen Creek,33.2392,-111.6397,840
Buckeye,Buckeye,33.4318,-112.643,840
Show Low,Show Low,34.2677,-110.0387,840
Coolidge,Coolidge,32.9595,-111.5285,840
Phoenix,Phoenix,33.5722,-112.0891,840
Marana,Marana,32.4355,-111.1558,840
Maricopa,Maricopa,33.0447,-112.0164,840
Sedona,Sedona,34.8574,-111.7951,840
Avondale,Avondale,33.3858,-112.3236,840
Tucson,Tucson,32.1558,-110.8777,840
Eloy,Eloy,32.7464,-111.5994,840
Gilbert,Gilbert,33.3103,-111.7463,840
Prescott Valley,Prescott Valley,34.5983,-112.3178,840
Mesa,Mesa,33.4016,-111.718,840
Cave Creek,Cave Creek,33.8513,-111.9801,840
Douglas,Douglas,31.3602,-109.5394,840
Safford,Safford,32.8318,-109.7006,840
Apache Junction,Apache Junction,33.3982,-111.5349,840
Prescott,Prescott,34.5799,-112.4476,840
Bisbee,Bisbee,31.4126,-109.9179,840
Cottonwood,Cottonwood,34.7194,-112.0014,840
Sierra Vista,Sierra Vista,31.5631,-110.3153,840
Bullhead City,Bullhead City,35.1205,-114.546,840
Casa Grande,Casa Grande,32.907,-111.7623,840
Winslow,Winslow,35.0253,-110.7098,840
Snowflake,Snowflake,34.5223,-110.0914,840
Yuma,Yuma,32.599,-114.5489,840
Sahuarita,Sahuarita,31.9328,-110.9654,840
Somerton,Somerton,32.6009,-114.699,840
Chino Valley,Chino Valley,34.7593,-112.4107,840
Chandler,Chandler,33.2828,-111.8517,840
Youngtown,Youngtown,33.5846,-112.3048,840
Fountain Hills,Fountain Hills,33.6072,-111.7398,840
Glendale,Glendale,33.5797,-112.2246,840
Eagar,Eagar,34.1058,-109.2956,840
Surprise,Surprise,33.6802,-112.4525,840
South Tucson,South Tucson,32.1955,-110.9691,840
Litchfield Park,Litchfield Park,33.5024,-112.3586,840
Globe,Globe,33.3869,-110.7515,840
Lake Havasu City,Lake Havasu City,34.5006,-114.3115,840
Colorado City,Colorado City,36.9774,-112.983,840
Goodyear,Goodyear,33.2613,-112.3622,840
Peoria,Peoria,33.7844,-112.2989,840
Camp Verde,Camp Verde,34.5699,-111.8573,840
Kingman,Kingman,35.2168,-114.0167,840
Thatcher,Thatcher,32.8317,-109.7594,840
Florence,Florence,33.0631,-111.4272,840
San Luis,San Luis,32.4922,-114.7105,840
Tempe,Tempe,33.3881,-111.9318,840
Paradise Valley,Paradise Valley,33.5435,-111.9595,840
Payson,Payson,34.2432,-111.3195,840
Page,Page,36.9425,-111.5071,840
Clifton,Clifton,33.0249,-109.2883,840
Nampa,Nampa,43.5833,-116.5641,840
Pocatello,Pocatello,42.8716,-112.466,840
Post Falls,Post Falls,47.7202,-116.9396,840
Hailey,Hailey,43.5132,-114.301,840
Boise,Boise,43.5991,-116.2306,840
Eagle,Eagle,43.7231,-116.3856,840
Rexburg,Rexburg,43.8221,-111.7926,840
Rigby,Rigby,43.6735,-111.9129,840
Fruitland,Fruitland,44.0204,-116.9223,840
Rathdrum,Rathdrum,47.7992,-116.8911,840
Ammon,Ammon,43.4748,-111.9559,840
Middleton,Middleton,43.7124,-116.6143,840
Payette,Payette,44.079,-116.9256,840
Rupert,Rupert,42.619,-113.6739,840
Kuna,Kuna,43.4849,-116.3993,840
Jerome,Jerome,42.7185,-114.5156,840
Burley,Burley,42.5371,-113.7933,840
Twin Falls,Twin Falls,42.5631,-114.4637,840
Garden City,Garden City,43.6527,-116.2746,840
Sandpoint,Sandpoint,48.2811,-116.5599,840
Mountain Home,Mountain Home,43.1328,-115.6965,840
Hayden,Hayden,47.7685,-116.801,840
Caldwell,Caldwell,43.6458,-116.6595,840
Blackfoot,Blackfoot,43.1939,-112.3457,840
Moscow,Moscow,46.7306,-116.9989,840
Star,Star,43.7019,-116.4939,840
Coeur d'Alene,Coeur d'Alene,47.7041,-116.7928,840
Lewiston,Lewiston,46.3936,-116.9935,840
Chubbuck,Chubbuck,42.9226,-112.4699,840
Idaho Falls,Idaho Falls,43.4878,-112.0359,840
Meridian,Meridian,43.6182,-116.398,840
Emmett,Emmett,43.8686,-116.4889,840
Weiser,Weiser,44.2566,-116.9696,840
Torrington,Torrington,41.8349,-73.1282,840
New London,New London,41.3502,-72.1023,840
Waterbury,Waterbury,41.5583,-73.0361,840
Shelton,Shelton,41.306,-73.1383,840
New Britain,New Britain,41.6758,-72.7862,840
Groton,Groton,41.339,-72.0727,840
City of Milford (balance),City of Milford (balance),41.2253,-73.0624,840
Naugatuck,Naugatuck,41.489,-73.0518,840
Jewett City,Jewett City,41.607,-71.9807,840
Bridgeport,Bridgeport,41.1909,-73.1958,840
Norwalk,Norwalk,41.1144,-73.4215,840
Middletown,Middletown,41.5476,-72.6549,840
Meriden,Meriden,41.5367,-72.7943,840
Danbury,Danbury,41.4016,-73.471,840
Ansonia,Ansonia,41.3443,-73.0689,840
West Haven,West Haven,41.2738,-72.9669,840
Hartford,Hartford,41.7661,-72.6834,840
Bristol,Bristol,41.6812,-72.9407,840
Derby,Derby,41.3265,-73.0833,840
New Haven,New Haven,41.3112,-72.9245,840
Norwich,Norwich,41.5495,-72.0882,840
Stamford,Stamford,41.1035,-73.5583,840
Presque Isle,Presque Isle,46.6868,-67.9874,840
Biddeford,Biddeford,43.4674,-70.4512,840
Saco,Saco,43.539,-70.4624,840
Old Town,Old Town,44.9491,-68.7249,840
Sanford,Sanford,43.4244,-70.7573,840
Auburn,Auburn,44.085,-70.2492,840
South Portland,South Portland,43.631,-70.2895,840
Waterville,Waterville,44.544,-69.6626,840
Rockland,Rockland,44.1274,-69.1369,840
Caribou,Caribou,46.8662,-67.9919,840
Gardiner,Gardiner,44.191,-69.7921,840
Westbrook,Westbrook,43.6955,-70.3538,840
Lewiston,Lewiston,44.0915,-70.1681,840
Bath,Bath,43.9346,-69.8346,840
Bangor,Bangor,44.8322,-68.7906,840
Augusta,Augusta,44.3341,-69.7319,840
Brewer,Brewer,44.7835,-68.7352,840
Portland,Portland,43.6772,-70.2713,840
Ellsworth,Ellsworth,44.5847,-68.4875,840
Easton,Easton,38.776,-76.0702,840
Frostburg,Frostburg,39.6507,-78.9271,840
Mount Rainier,Mount Rainier,38.9426,-76.9645,840
Ocean City,Ocean City,38.3989,-75.0715,840
Hyattsville,Hyattsville,38.9612,-76.9548,840
Thurmont,Thurmont,39.6205,-77.4074,840
Cambridge,Cambridge,38.5519,-76.0788,840
Annapolis,Annapolis,38.9705,-76.5047,840
Salisbury,Salisbury,38.3755,-75.5883,840
Hampstead,Hampstead,39.6109,-76.8552,840
Brunswick,Brunswick,39.318,-77.6253,840
La Plata,La Plata,38.5356,-76.9695,840
Takoma Park,Takoma Park,38.981,-77.0028,840
Walkersville,Walkersville,39.4832,-77.356,840
